09/12/2017 10.21:31;SSI-D01326205-MM-NAV;Siunfhi Ethnic Trump Blouse (M,Navy);1;115000;115000;Pesanan ID-20171209-414655
09/12/2017 10.21:31;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;115000;115000;Pesanan ID-20171209-414655
09/12/2017 07.42:37;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;110000;110000;Pesanan ID-20171209-549940
09/12/2017 07.42:37;SSI-D01220307-XL-SAL;Devibav Plain Trump Blouse (XL,Salem);1;130000;130000;Pesanan ID-20171209-549940
09/12/2017 06.11:57;SSI-D01220355-XX-YEL;Devibav Plain Trump Blouse (XXL,Yellow);1;130000;130000;Pesanan ID-20171209-415144
09/12/2017 02.05:10;SSI-D01220355-XX-YEL;Devibav Plain Trump Blouse (XXL,Yellow);1;115000;115000;Pesanan ID-20171209-963179
09/12/2017 02.05:10;SSI-D01037822-XX-BLA;Dellaya Plain Loose Big Blouse (XXL,Black);1;115000;115000;Pesanan ID-20171209-963179
09/12/2017 02.02:50;SSI-D00791091-XL-BWH;Zalekia Plain Casual Blouse (XL,Broken White);1;125000;125000;Pesanan ID-20171209-342079
09/12/2017 01.49:59;SSI-D00791091-XL-BWH;Zalekia Plain Casual Blouse (XL,Broken White);1;130000;130000;Pesanan ID-20171209-683254
08/12/2017 23.15:53;SSI-D00864614-XL-NAV;Deklia Plain Casual Blouse (XL,Navy);1;115000;115000;Pesanan ID-20171208-101785
08/12/2017 23.15:53;SSI-D01037807-X3-BWH;Dellaya Plain Loose Big Blouse (XXXL,Broken White);1;130000;130000;Pesanan ID-20171208-101785
08/12/2017 17.21:58;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;115000;115000;Pesanan ID-20171208-679432
08/12/2017 16.13:47;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;120000;120000;Pesanan ID-20171208-608958
08/12/2017 16.13:47;SSI-D01326205-MM-NAV;Siunfhi Ethnic Trump Blouse (M,Navy);1;130000;130000;Pesanan ID-20171208-608958
08/12/2017 14.17:59;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;130000;130000;Pesanan ID-20171208-871274
08/12/2017 14.17:59;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;120000;120000;Pesanan ID-20171208-871274
08/12/2017 12.15:49;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;125000;125000;Pesanan ID-20171208-928009
08/12/2017 12.15:49;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;130000;130000;Pesanan ID-20171208-928009
08/12/2017 11.22:53;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;125000;125000;Pesanan ID-20171208-527174
08/12/2017 11.06:13;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;0;0;Barang Hilang
08/12/2017 10.26:57;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;115000;115000;Pesanan ID-20171208-606576
08/12/2017 10.22:47;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;125000;125000;Pesanan ID-20171208-900678
08/12/2017 08.41:49;SSI-D01220355-XX-YEL;Devibav Plain Trump Blouse (XXL,Yellow);1;110000;110000;Pesanan ID-20171208-730436
08/12/2017 08.15:18;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;110000;110000;Pesanan ID-20171208-686195
08/12/2017 08.15:18;SSI-D00791077-MM-BWH;Zalekia Plain Casual Blouse (M,Broken White);1;130000;130000;Pesanan ID-20171208-686195
08/12/2017 08.13:37;SSI-D01037822-XX-BLA;Dellaya Plain Loose Big Blouse (XXL,Black);1;130000;130000;Pesanan ID-20171208-672620
08/12/2017 06.56:59;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;110000;110000;Pesanan ID-20171208-746419
08/12/2017 06.12:08;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;130000;130000;Pesanan ID-20171208-684258
08/12/2017 06.12:08;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;115000;115000;Pesanan ID-20171208-684258
08/12/2017 04.38:35;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;130000;130000;Pesanan ID-20171208-626382
08/12/2017 02.42:30;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;110000;110000;Pesanan ID-20171208-568576
08/12/2017 02.42:30;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;125000;125000;Pesanan ID-20171208-568576
08/12/2017 02.13:34;SSI-D01326286-LL-KHA;Siunfhi Ethnic Trump Blouse (L,Khaki);1;125000;125000;Pesanan ID-20171207-021250
07/12/2017 21.17:25;SSI-D00791015-LL-BWH;Zalekia Plain Casual Blouse (L,Broken White);1;125000;125000;Pesanan ID-20171207-736072
07/12/2017 19.10:01;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;130000;130000;Pesanan ID-20171207-966648
07/12/2017 17.14:21;SSI-D01220355-XX-YEL;Devibav Plain Trump Blouse (XXL,Yellow);1;115000;115000;Pesanan ID-20171207-049209
07/12/2017 15.25:35;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;120000;120000;Pesanan ID-20171207-845440
07/12/2017 15.25:35;SSI-D01220338-XX-SAL;Devibav Plain Trump Blouse (XXL,Salem);1;125000;125000;Pesanan ID-20171207-845440
07/12/2017 14.16:06;SSI-D01220334-XL-YEL;Devibav Plain Trump Blouse (XL,Yellow);1;130000;130000;Pesanan ID-20171207-658742
07/12/2017 14.16:06;SSI-D01220346-LL-SAL;Devibav Plain Trump Blouse (L,Salem);1;130000;130000;Pesanan ID-20171207-658742
07/12/2017 14.14:34;SSI-D01037822-XX-BLA;Dellaya Plain Loose Big Blouse (XXL,Black);1;130000;130000;Pesanan ID-20171207-371707
07/12/2017 14.01:06;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;125000;125000;Pesanan ID-20171207-363609
07/12/2017 14.00:17;SSI-D01220322-MM-YEL;Devibav Plain Trump Blouse (M,Yellow);1;115000;115000;Pesanan ID-20171207-489881
07/12/2017 10.13:13;SSI-D01326286-LL-KHA;Siunfhi Ethnic Trump Blouse (L,Khaki);1;110000;110000;Pesanan ID-20171207-213561
07/12/2017 10.13:13;SSI-D01037822-XX-BLA;Dellaya Plain Loose Big Blouse (XXL,Black);1;110000;110000;Pesanan ID-20171207-213561
07/12/2017 08.16:00;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;115000;115000;Pesanan ID-20171207-121592
07/12/2017 08.16:00;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;110000;110000;Pesanan ID-20171207-121592
07/12/2017 05.36:02;SSI-D01326299-LL-NAV;Siunfhi Ethnic Trump Blouse (L,Navy);1;120000;120000;Pesanan ID-20171207-363344
07/12/2017 04.53:15;SSI-D01220322-MM-YEL;Devibav Plain Trump Blouse (M,Yellow);1;115000;115000;Pesanan ID-20171207-252527
07/12/2017 04.53:15;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;125000;125000;Pesanan ID-20171207-252527
07/12/2017 04.36:14;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;120000;120000;Pesanan ID-20171207-083579
07/12/2017 04.12:32;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;115000;115000;Pesanan ID-20171207-154800
07/12/2017 04.12:32;SSI-D01037822-XX-BLA;Dellaya Plain Loose Big Blouse (XXL,Black);1;120000;120000;Pesanan ID-20171207-154800
07/12/2017 03.34:41;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;115000;115000;Pesanan ID-20171207-374282
06/12/2017 23.12:03;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;130000;130000;Pesanan ID-20171206-040870
06/12/2017 23.11:24;SSI-D01220346-LL-SAL;Devibav Plain Trump Blouse (L,Salem);1;130000;130000;Pesanan ID-20171206-414465
06/12/2017 14.58:35;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;130000;130000;Pesanan ID-20171206-877565
06/12/2017 14.58:35;SSI-D01220357-SS-YEL;Devibav Plain Trump Blouse (S,Yellow);1;115000;115000;Pesanan ID-20171206-877565
06/12/2017 13.45:35;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;115000;115000;Pesanan ID-20171206-890720
06/12/2017 13.19:53;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;120000;120000;Pesanan ID-20171206-752043
06/12/2017 10.52:42;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;130000;130000;Pesanan ID-20171206-100887
06/12/2017 10.33:10;SSI-D01326299-LL-NAV;Siunfhi Ethnic Trump Blouse (L,Navy);1;115000;115000;Pesanan ID-20171206-845897
06/12/2017 06.41:14;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;120000;120000;Pesanan ID-20171206-990859
06/12/2017 06.25:42;SSI-D01326205-MM-NAV;Siunfhi Ethnic Trump Blouse (M,Navy);1;130000;130000;Pesanan ID-20171206-904900
06/12/2017 06.05:48;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);2;110000;220000;Pesanan ID-20171206-877780
06/12/2017 06.05:48;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;115000;115000;Pesanan ID-20171206-877780
06/12/2017 03.34:13;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;125000;125000;Pesanan ID-20171206-934657
06/12/2017 03.34:13;SSI-D01326286-LL-KHA;Siunfhi Ethnic Trump Blouse (L,Khaki);1;120000;120000;Pesanan ID-20171206-934657
06/12/2017 03.14:21;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;110000;110000;Pesanan ID-20171206-883808
06/12/2017 03.07:33;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;110000;110000;Pesanan ID-20171206-130674
06/12/2017 02.51:57;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;120000;120000;Pesanan ID-20171205-584972
05/12/2017 19.11:05;SSI-D01037822-XX-BLA;Dellaya Plain Loose Big Blouse (XXL,Black);1;125000;125000;Pesanan ID-20171205-820027
05/12/2017 19.11:05;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;120000;120000;Pesanan ID-20171205-820027
05/12/2017 17.57:23;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;0;0;Barang Rusak
05/12/2017 17.52:54;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;115000;115000;Pesanan ID-20171205-375955
05/12/2017 17.52:54;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;130000;130000;Pesanan ID-20171205-375955
05/12/2017 15.15:40;SSI-D00791015-LL-BWH;Zalekia Plain Casual Blouse (L,Broken White);1;110000;110000;Pesanan ID-20171205-024952
05/12/2017 14.38:45;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;110000;110000;Pesanan ID-20171205-799418
05/12/2017 14.07:24;SSI-D01220357-SS-YEL;Devibav Plain Trump Blouse (S,Yellow);1;115000;115000;Pesanan ID-20171205-990226
05/12/2017 13.44:12;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;110000;110000;Pesanan ID-20171205-897421
05/12/2017 13.14:59;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;110000;110000;Pesanan ID-20171205-723710
05/12/2017 11.55:42;SSI-D01326201-XL-KHA;Siunfhi Ethnic Trump Blouse (XL,Khaki);1;120000;120000;Pesanan ID-20171205-814748
05/12/2017 11.55:42;SSI-D00791091-XL-BWH;Zalekia Plain Casual Blouse (XL,Broken White);1;125000;125000;Pesanan ID-20171205-814748
05/12/2017 10.41:32;SSI-D01326299-LL-NAV;Siunfhi Ethnic Trump Blouse (L,Navy);1;110000;110000;Pesanan ID-20171205-569746
05/12/2017 08.10:19;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;125000;125000;Pesanan ID-20171205-140438
05/12/2017 07.05:42;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;125000;125000;Pesanan ID-20171205-959024
05/12/2017 07.01:45;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;110000;110000;Pesanan ID-20171205-387144
05/12/2017 06.45:00;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;120000;120000;Pesanan ID-20171205-126530
05/12/2017 05.56:08;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;125000;125000;Pesanan ID-20171205-458232
05/12/2017 04.54:54;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;130000;130000;Pesanan ID-20171205-004590
05/12/2017 04.54:54;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;115000;115000;Pesanan ID-20171205-004590
05/12/2017 04.50:41;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;130000;130000;Pesanan ID-20171205-488011
05/12/2017 04.33:49;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;130000;130000;Pesanan ID-20171205-876768
05/12/2017 03.52:53;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);3;130000;390000;Pesanan ID-20171205-795323
05/12/2017 03.52:53;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;120000;120000;Pesanan ID-20171205-795323
05/12/2017 02.03:48;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;125000;125000;Pesanan ID-20171205-572989
05/12/2017 02.00:57;SSI-D01326201-XL-KHA;Siunfhi Ethnic Trump Blouse (XL,Khaki);1;130000;130000;Pesanan ID-20171205-667277
05/12/2017 01.43:56;SSI-D01326223-MM-KHA;Siunfhi Ethnic Trump Blouse (M,Khaki);1;110000;110000;Pesanan ID-20171205-214315
05/12/2017 01.43:56;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;120000;120000;Pesanan ID-20171205-214315
05/12/2017 01.34:28;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;125000;125000;Pesanan ID-20171205-587922
05/12/2017 00.45:31;SSI-D01220357-SS-YEL;Devibav Plain Trump Blouse (S,Yellow);1;120000;120000;Pesanan ID-20171205-044965
05/12/2017 00.45:31;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;110000;110000;Pesanan ID-20171205-044965
05/12/2017 00.35:32;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;110000;110000;Pesanan ID-20171205-094700
05/12/2017 00.35:32;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;110000;110000;Pesanan ID-20171205-094700
04/12/2017 23.30:38;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);2;115000;230000;Pesanan ID-20171204-238474
04/12/2017 23.30:38;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;115000;115000;Pesanan ID-20171204-238474
04/12/2017 22.45:09;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;125000;125000;Pesanan ID-20171204-597470
04/12/2017 15.31:44;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;125000;125000;Pesanan ID-20171204-557630
04/12/2017 15.31:44;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;120000;120000;Pesanan ID-20171204-557630
04/12/2017 15.31:13;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;125000;125000;Pesanan ID-20171204-357710
04/12/2017 13.57:35;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;110000;110000;Pesanan ID-20171204-661654
04/12/2017 13.57:35;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;110000;110000;Pesanan ID-20171204-661654
04/12/2017 13.52:01;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;0;0;Barang Rusak
04/12/2017 13.34:11;SSI-D01220355-XX-YEL;Devibav Plain Trump Blouse (XXL,Yellow);1;125000;125000;Pesanan ID-20171204-191453
04/12/2017 12.51:16;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;110000;110000;Pesanan ID-20171204-582548
04/12/2017 12.31:05;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;0;0;Barang Rusak
04/12/2017 12.12:38;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;0;0;Barang Hilang
04/12/2017 11.46:24;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;130000;130000;Pesanan ID-20171204-377474
04/12/2017 10.02:03;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;130000;130000;Pesanan ID-20171204-430502
04/12/2017 10.02:03;SSI-D01220355-XX-YEL;Devibav Plain Trump Blouse (XXL,Yellow);1;130000;130000;Pesanan ID-20171204-430502
04/12/2017 08.13:05;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;125000;125000;Pesanan ID-20171204-366388
04/12/2017 08.13:05;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;110000;110000;Pesanan ID-20171204-366388
04/12/2017 07.27:44;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;125000;125000;Pesanan ID-20171204-236078
04/12/2017 06.21:19;SSI-D01220355-XX-YEL;Devibav Plain Trump Blouse (XXL,Yellow);1;130000;130000;Pesanan ID-20171204-203204
04/12/2017 06.21:19;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;110000;110000;Pesanan ID-20171204-203204
04/12/2017 06.10:51;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;120000;120000;Pesanan ID-20171204-217545
04/12/2017 05.31:46;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;115000;115000;Pesanan ID-20171204-599094
04/12/2017 05.22:34;SSI-D01220307-XL-SAL;Devibav Plain Trump Blouse (XL,Salem);1;110000;110000;Pesanan ID-20171204-023078
04/12/2017 05.21:44;SSI-D01466064-X3-BLA;Salyara Plain Casual Big Blouse (XXXL,Black);1;125000;125000;Pesanan ID-20171204-658513
04/12/2017 05.09:10;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;115000;115000;Pesanan ID-20171204-357067
04/12/2017 05.09:10;SSI-D01326286-LL-KHA;Siunfhi Ethnic Trump Blouse (L,Khaki);1;115000;115000;Pesanan ID-20171204-357067
04/12/2017 04.40:44;SSI-D01220334-XL-YEL;Devibav Plain Trump Blouse (XL,Yellow);1;130000;130000;Pesanan ID-20171204-688477
04/12/2017 04.26:23;SSI-D01326205-MM-NAV;Siunfhi Ethnic Trump Blouse (M,Navy);1;125000;125000;Pesanan ID-20171204-447492
04/12/2017 04.24:22;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;125000;125000;Pesanan ID-20171204-286393
04/12/2017 03.38:51;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;125000;125000;Pesanan ID-20171204-567287
04/12/2017 03.38:51;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;115000;115000;Pesanan ID-20171204-567287
04/12/2017 03.05:56;SSI-D01037822-XX-BLA;Dellaya Plain Loose Big Blouse (XXL,Black);1;125000;125000;Pesanan ID-20171204-766028
04/12/2017 02.56:13;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;120000;120000;Pesanan ID-20171204-853415
04/12/2017 02.11:14;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;125000;125000;Pesanan ID-20171204-092042
04/12/2017 02.11:14;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;125000;125000;Pesanan ID-20171204-092042
04/12/2017 01.54:02;SSI-D01037812-X3-BLA;Dellaya Plain Loose Big Blouse (XXXL,Black);1;120000;120000;Pesanan ID-20171204-483210
04/12/2017 01.40:47;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;120000;120000;Pesanan ID-20171204-848305
04/12/2017 01.40:47;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;110000;110000;Pesanan ID-20171204-848305
04/12/2017 00.55:08;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;125000;125000;Pesanan ID-20171204-778945
04/12/2017 00.55:08;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;110000;110000;Pesanan ID-20171204-778945
04/12/2017 00.44:13;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;120000;120000;Pesanan ID-20171204-369151
04/12/2017 00.37:41;SSI-D01220322-MM-YEL;Devibav Plain Trump Blouse (M,Yellow);1;120000;120000;Pesanan ID-20171204-267069
03/12/2017 17.34:13;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;130000;130000;Pesanan ID-20171203-459438
03/12/2017 17.34:13;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;115000;115000;Pesanan ID-20171203-459438
03/12/2017 16.14:11;SSI-D01037807-X3-BWH;Dellaya Plain Loose Big Blouse (XXXL,Broken White);1;115000;115000;Pesanan ID-20171203-964016
03/12/2017 15.01:33;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;120000;120000;Pesanan ID-20171203-874066
03/12/2017 15.01:33;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;120000;120000;Pesanan ID-20171203-874066
03/12/2017 13.42:32;SSI-D01326223-MM-KHA;Siunfhi Ethnic Trump Blouse (M,Khaki);1;115000;115000;Pesanan ID-20171203-549384
03/12/2017 11.07:38;SSI-D01220338-XX-SAL;Devibav Plain Trump Blouse (XXL,Salem);4;120000;480000;Pesanan ID-20171203-772169
03/12/2017 11.07:38;SSI-D01220346-LL-SAL;Devibav Plain Trump Blouse (L,Salem);1;110000;110000;Pesanan ID-20171203-772169
03/12/2017 11.07:38;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;130000;130000;Pesanan ID-20171203-772169
03/12/2017 11.03:50;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;110000;110000;Pesanan ID-20171203-167520
03/12/2017 10.45:25;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;130000;130000;Pesanan ID-20171203-359283
03/12/2017 10.02:12;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;125000;125000;Pesanan ID-20171203-094769
03/12/2017 10.02:12;SSI-D01220388-MM-SAL;Devibav Plain Trump Blouse (M,Salem);1;120000;120000;Pesanan ID-20171203-094769
03/12/2017 09.33:39;SSI-D01220357-SS-YEL;Devibav Plain Trump Blouse (S,Yellow);1;115000;115000;Pesanan ID-20171203-552323
03/12/2017 09.33:39;SSI-D01220322-MM-YEL;Devibav Plain Trump Blouse (M,Yellow);1;130000;130000;Pesanan ID-20171203-552323
03/12/2017 09.06:18;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;120000;120000;Pesanan ID-20171203-201667
03/12/2017 07.15:55;SSI-D01326286-LL-KHA;Siunfhi Ethnic Trump Blouse (L,Khaki);1;125000;125000;Pesanan ID-20171203-579132
03/12/2017 06.59:20;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;130000;130000;Pesanan ID-20171203-332603
03/12/2017 06.29:29;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;125000;125000;Pesanan ID-20171203-710637
03/12/2017 06.19:55;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;125000;125000;Pesanan ID-20171203-613931
03/12/2017 06.14:38;SSI-D00864661-MM-NAV;Deklia Plain Casual Blouse (M,Navy);1;125000;125000;Pesanan ID-20171203-043184
03/12/2017 05.03:13;SSI-D01466064-X3-BLA;Salyara Plain Casual Big Blouse (XXXL,Black);1;130000;130000;Pesanan ID-20171203-806765
03/12/2017 05.03:13;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;130000;130000;Pesanan ID-20171203-806765
03/12/2017 04.50:50;SSI-D01220349-LL-YEL;Devibav Plain Trump Blouse (L,Yellow);1;125000;125000;Pesanan ID-20171203-233445
03/12/2017 04.21:51;SSI-D01401071-LL-RED;Zeomila Zipper Casual Blouse (L,Red);1;125000;125000;Pesanan ID-20171203-587749
03/12/2017 02.56:52;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;120000;120000;Pesanan ID-20171203-755382
03/12/2017 02.56:52;SSI-D01322275-XL-WHI;Thafqya Plain Raglan Blouse (XL,White);1;110000;110000;Pesanan ID-20171203-755382
03/12/2017 02.56:10;SSI-D01466064-X3-BLA;Salyara Plain Casual Big Blouse (XXXL,Black);1;130000;130000;Pesanan ID-20171203-178581
03/12/2017 02.55:30;SSI-D01401064-XL-RED;Zeomila Zipper Casual Blouse (XL,Red);1;115000;115000;Pesanan ID-20171203-241034
03/12/2017 02.53:52;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;115000;115000;Pesanan ID-20171203-756596
03/12/2017 02.53:52;SSI-D01326299-LL-NAV;Siunfhi Ethnic Trump Blouse (L,Navy);1;125000;125000;Pesanan ID-20171203-756596
03/12/2017 01.40:44;SSI-D01220307-XL-SAL;Devibav Plain Trump Blouse (XL,Salem);1;115000;115000;Pesanan ID-20171203-222155
03/12/2017 01.25:44;SSI-D01466013-XX-BLA;Salyara Plain Casual Big Blouse (XXL,Black);1;120000;120000;Pesanan ID-20171203-676497
03/12/2017 00.46:22;SSI-D01220338-XX-SAL;Devibav Plain Trump Blouse (XXL,Salem);1;115000;115000;Pesanan ID-20171203-697782
03/12/2017 00.27:22;SSI-D01220357-SS-YEL;Devibav Plain Trump Blouse (S,Yellow);1;125000;125000;Pesanan ID-20171202-250318
02/12/2017 19.29:19;SSI-D01220322-MM-YEL;Devibav Plain Trump Blouse (M,Yellow);1;130000;130000;Pesanan ID-20171202-887491
02/12/2017 17.44:52;SSI-D01322234-LL-WHI;Thafqya Plain Raglan Blouse (L,White);1;125000;125000;Pesanan ID-20171202-683924
02/12/2017 17.19:19;SSI-D01220307-XL-SAL;Devibav Plain Trump Blouse (XL,Salem);1;125000;125000;Pesanan ID-20171202-686021
02/12/2017 17.19:19;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;115000;115000;Pesanan ID-20171202-686021
02/12/2017 14.03:13;SSI-D00864612-LL-NAV;Deklia Plain Casual Blouse (L,Navy);1;110000;110000;Pesanan ID-20171202-733760
02/12/2017 12.21:46;SSI-D01401050-MM-RED;Zeomila Zipper Casual Blouse (M,Red);1;110000;110000;Pesanan ID-20171202-510065
02/12/2017 12.21:04;SSI-D01466064-X3-BLA;Salyara Plain Casual Big Blouse (XXXL,Black);1;130000;130000;Pesanan ID-20171202-028916
